Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Tue, Dec 28, 2021",10:00p,Oklahoma City Thunder,111,Sacramento Kings,117,https://www.basketball-reference.com/boxscores/202112280SAC.html,"14,750",2:16,Golden 1 Center
"Wed, Dec 29, 2021",7:00p,New York Knicks,94,Detroit Pistons,85,https://www.basketball-reference.com/boxscores/202112290DET.html,"18,312",2:14,Little Caesars Arena
"Wed, Dec 29, 2021",7:00p,Charlotte Hornets,116,Indiana Pacers,108,https://www.basketball-reference.com/boxscores/202112290IND.html,"17,608",2:21,Gainbridge Fieldhouse
"Wed, Dec 29, 2021",7:30p,Los Angeles Clippers,91,Boston Celtics,82,https://www.basketball-reference.com/boxscores/202112290BOS.html,"19,156",2:07,TD Garden
"Wed, Dec 29, 2021",8:00p,Atlanta Hawks,117,Chicago Bulls,131,https://www.basketball-reference.com/boxscores/202112290CHI.html,"21,372",2:19,United Center
"Wed, Dec 29, 2021",8:00p,Los Angeles Lakers,99,Memphis Grizzlies,104,https://www.basketball-reference.com/boxscores/202112290MEM.html,"17,794",2:19,FedEx Forum
"Wed, Dec 29, 2021",9:00p,Oklahoma City Thunder,97,Phoenix Suns,115,https://www.basketball-reference.com/boxscores/202112290PHO.html,"17,071",2:09,Phoenix Suns Arena
"Wed, Dec 29, 2021",10:00p,Utah Jazz,120,Portland Trail Blazers,105,https://www.basketball-reference.com/boxscores/202112290POR.html,"17,828",2:16,Moda Center
"Wed, Dec 29, 2021",10:30p,Dallas Mavericks,94,Sacramento Kings,95,https://www.basketball-reference.com/boxscores/202112290SAC.html,"16,071",2:12,Golden 1 Center
"Thu, Dec 30, 2021",7:00p,Philadelphia 76ers,110,Brooklyn Nets,102,https://www.basketball-reference.com/boxscores/202112300BRK.html,"17,920",2:10,Barclays Center
"Thu, Dec 30, 2021",7:00p,Milwaukee Bucks,136,Orlando Magic,118,https://www.basketball-reference.com/boxscores/202112300ORL.html,"15,855",2:15,Amway Center
"Thu, Dec 30, 2021",7:00p,Cleveland Cavaliers,93,Washington Wizards,110,https://www.basketball-reference.com/boxscores/202112300WAS.html,"15,637",2:04,Capital One Arena
"Fri, Dec 31, 2021",1:00p,Phoenix Suns,108,Boston Celtics,123,https://www.basketball-reference.com/boxscores/202112310BOS.html,"19,156",2:17,TD Garden
"Fri, Dec 31, 2021",3:00p,Chicago Bulls,108,Indiana Pacers,106,https://www.basketball-reference.com/boxscores/202112310IND.html,"17,515",2:18,Gainbridge Fieldhouse
"Fri, Dec 31, 2021",6:00p,Dallas Mavericks,112,Sacramento Kings,96,https://www.basketball-reference.com/boxscores/202112310SAC.html,"15,833",2:01,Golden 1 Center
"Fri, Dec 31, 2021",7:00p,Miami Heat,120,Houston Rockets,110,https://www.basketball-reference.com/boxscores/202112310HOU.html,"16,197",2:16,Toyota Center
"Fri, Dec 31, 2021",7:30p,Atlanta Hawks,121,Cleveland Cavaliers,118,https://www.basketball-reference.com/boxscores/202112310CLE.html,"17,745",2:16,Rocket Mortgage Fieldhouse
"Fri, Dec 31, 2021",7:30p,Los Angeles Clippers,108,Toronto Raptors,116,https://www.basketball-reference.com/boxscores/202112310TOR.html,0,2:13,Scotiabank Arena
"Fri, Dec 31, 2021",8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,https://www.basketball-reference.com/boxscores/202112310MEM.html,"15,412",2:06,FedEx Forum
"Fri, Dec 31, 2021",8:00p,New York Knicks,80,Oklahoma City Thunder,95,https://www.basketball-reference.com/boxscores/202112310OKC.html,"16,451",1:54,Paycom Center
"Fri, Dec 31, 2021",9:00p,Minnesota Timberwolves,108,Utah Jazz,120,https://www.basketball-reference.com/boxscores/202112310UTA.html,"18,306",2:18,Vivint Smart Home Arena
"Fri, Dec 31, 2021",10:30p,Portland Trail Blazers,106,Los Angeles Lakers,139,https://www.basketball-reference.com/boxscores/202112310LAL.html,"18,997",2:11,Crypto.com Arena
"Sat, Jan 1, 2022",6:30p,New Orleans Pelicans,113,Milwaukee Bucks,136,https://www.basketball-reference.com/boxscores/202201010MIL.html,"17,341",2:17,Fiserv Forum
"Sat, Jan 1, 2022",7:00p,San Antonio Spurs,116,Detroit Pistons,117,https://www.basketball-reference.com/boxscores/202201010DET.html,"18,911",2:41,Little Caesars Arena
"Sat, Jan 1, 2022",7:00p,Chicago Bulls,120,Washington Wizards,119,https://www.basketball-reference.com/boxscores/202201010WAS.html,"19,043",2:30,Capital One Arena
"Sat, Jan 1, 2022",7:30p,Los Angeles Clippers,120,Brooklyn Nets,116,https://www.basketball-reference.com/boxscores/202201010BRK.html,"17,732",2:24,Barclays Center
"Sat, Jan 1, 2022",8:00p,Denver Nuggets,124,Houston Rockets,111,https://www.basketball-reference.com/boxscores/202201010HOU.html,"18,055",2:19,Toyota Center
"Sat, Jan 1, 2022",9:00p,Golden State Warriors,123,Utah Jazz,116,https://www.basketball-reference.com/boxscores/202201010UTA.html,"18,306",2:20,Vivint Smart Home Arena
"Sun, Jan 2, 2022",3:30p,New York Knicks,105,Toronto Raptors,120,https://www.basketball-reference.com/boxscores/202201020TOR.html,0,2:12,Scotiabank Arena
"Sun, Jan 2, 2022",6:00p,Orlando Magic,111,Boston Celtics,116,https://www.basketball-reference.com/boxscores/202201020BOS.html,"19,156",2:40,TD Garden
"Sun, Jan 2, 2022",6:00p,Indiana Pacers,104,Cleveland Cavaliers,108,https://www.basketball-reference.com/boxscores/202201020CLE.html,"17,808",2:17,Rocket Mortgage Fieldhouse
"Sun, Jan 2, 2022",6:00p,Miami Heat,113,Sacramento Kings,115,https://www.basketball-reference.com/boxscores/202201020SAC.html,"13,699",2:08,Golden 1 Center
"Sun, Jan 2, 2022",7:00p,Phoenix Suns,133,Charlotte Hornets,99,https://www.basketball-reference.com/boxscores/202201020CHO.html,"19,088",2:05,Spectrum Center
"Sun, Jan 2, 2022",7:00p,Dallas Mavericks,95,Oklahoma City Thunder,86,https://www.basketball-reference.com/boxscores/202201020OKC.html,"14,751",1:57,Paycom Center
"Sun, Jan 2, 2022",9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,https://www.basketball-reference.com/boxscores/202201020LAL.html,"18,343",2:12,Crypto.com Arena
"Mon, Jan 3, 2022",7:00p,Houston Rockets,113,Philadelphia 76ers,133,https://www.basketball-reference.com/boxscores/202201030PHI.html,"20,026",2:12,Wells Fargo Center
"Mon, Jan 3, 2022",7:00p,Charlotte Hornets,121,Washington Wizards,124,https://www.basketball-reference.com/boxscores/202201030WAS.html,"8,902",2:13,Capital One Arena
"Mon, Jan 3, 2022",7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,https://www.basketball-reference.com/boxscores/202201030BRK.html,"17,089",2:13,Barclays Center
"Mon, Jan 3, 2022",8:00p,Orlando Magic,98,Chicago Bulls,102,https://www.basketball-reference.com/boxscores/202201030CHI.html,"20,502",2:17,United Center
"Mon, Jan 3, 2022",8:00p,Detroit Pistons,115,Milwaukee Bucks,106,https://www.basketball-reference.com/boxscores/202201030MIL.html,"17,341",2:14,Fiserv Forum
"Mon, Jan 3, 2022",8:00p,Utah Jazz,115,New Orleans Pelicans,104,https://www.basketball-reference.com/boxscores/202201030NOP.html,"15,057",2:24,Smoothie King Center
"Mon, Jan 3, 2022",8:30p,Denver Nuggets,89,Dallas Mavericks,103,https://www.basketball-reference.com/boxscores/202201030DAL.html,"19,767",2:11,American Airlines Center
"Mon, Jan 3, 2022",10:00p,Miami Heat,108,Golden State Warriors,115,https://www.basketball-reference.com/boxscores/202201030GSW.html,"18,064",2:12,Chase Center
"Mon, Jan 3, 2022",10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,https://www.basketball-reference.com/boxscores/202201030POR.html,"15,091",2:14,Moda Center
"Mon, Jan 3, 2022",10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,https://www.basketball-reference.com/boxscores/202201030LAC.html,"15,959",1:58,Crypto.com Arena
"Tue, Jan 4, 2022",7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,https://www.basketball-reference.com/boxscores/202201040CLE.html,"18,178",2:10,Rocket Mortgage Fieldhouse
"Tue, Jan 4, 2022",7:00p,San Antonio Spurs,104,Toronto Raptors,129,https://www.basketball-reference.com/boxscores/202201040TOR.html,0,2:03,Scotiabank Arena
"Tue, Jan 4, 2022",7:30p,Indiana Pacers,94,New York Knicks,104,https://www.basketball-reference.com/boxscores/202201040NYK.html,"18,449",2:18,Madison Square Garden (IV)
"Tue, Jan 4, 2022",8:00p,Phoenix Suns,123,New Orleans Pelicans,110,https://www.basketball-reference.com/boxscores/202201040NOP.html,"15,158",2:11,Smoothie King Center
"Tue, Jan 4, 2022",10:30p,Sacramento Kings,114,Los Angeles Lakers,122,https://www.basketball-reference.com/boxscores/202201040LAL.html,"17,919",2:12,Crypto.com Arena
"Wed, Jan 5, 2022",7:00p,Detroit Pistons,111,Charlotte Hornets,140,https://www.basketball-reference.com/boxscores/202201050CHO.html,"14,427",2:06,Spectrum Center
"Wed, Jan 5, 2022",7:00p,Philadelphia 76ers,116,Orlando Magic,106,https://www.basketball-reference.com/boxscores/202201050ORL.html,"13,116",2:21,Amway Center
"Wed, Jan 5, 2022",7:00p,Houston Rockets,114,Washington Wizards,111,https://www.basketball-reference.com/boxscores/202201050WAS.html,"13,014",2:26,Capital One Arena
"Wed, Jan 5, 2022",7:30p,San Antonio Spurs,99,Boston Celtics,97,https://www.basketball-reference.com/boxscores/202201050BOS.html,"19,156",2:05,TD Garden
"Wed, Jan 5, 2022",7:30p,Golden State Warriors,82,Dallas Mavericks,99,https://www.basketball-reference.com/boxscores/202201050DAL.html,"20,441",2:15,American Airlines Center
"Wed, Jan 5, 2022",7:30p,Brooklyn Nets,129,Indiana Pacers,121,https://www.basketball-reference.com/boxscores/202201050IND.html,"14,176",2:23,Gainbridge Fieldhouse
"Wed, Jan 5, 2022",8:00p,Toronto Raptors,117,Milwaukee Bucks,111,https://www.basketball-reference.com/boxscores/202201050MIL.html,"17,341",2:15,Fiserv Forum
"Wed, Jan 5, 2022",8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,https://www.basketball-reference.com/boxscores/202201050MIN.html,"14,375",2:05,Target Center
"Wed, Jan 5, 2022",10:00p,Utah Jazz,115,Denver Nuggets,109,https://www.basketball-reference.com/boxscores/202201050DEN.html,"14,056",2:11,Ball Arena
"Wed, Jan 5, 2022",10:00p,Miami Heat,115,Portland Trail Blazers,109,https://www.basketball-reference.com/boxscores/202201050POR.html,"15,773",2:29,Moda Center
"Wed, Jan 5, 2022",10:00p,Atlanta Hawks,108,Sacramento Kings,102,https://www.basketball-reference.com/boxscores/202201050SAC.html,"13,104",2:16,Golden 1 Center
"Thu, Jan 6, 2022",7:30p,Boston Celtics,105,New York Knicks,108,https://www.basketball-reference.com/boxscores/202201060NYK.html,"17,529",2:20,Madison Square Garden (IV)
"Thu, Jan 6, 2022",8:00p,Detroit Pistons,88,Memphis Grizzlies,118,https://www.basketball-reference.com/boxscores/202201060MEM.html,"12,983",2:07,FedEx Forum
"Thu, Jan 6, 2022",8:00p,Golden State Warriors,96,New Orleans Pelicans,101,https://www.basketball-reference.com/boxscores/202201060NOP.html,"15,986",2:18,Smoothie King Center
"Thu, Jan 6, 2022",10:00p,Los Angeles Clippers,89,Phoenix Suns,106,https://www.basketball-reference.com/boxscores/202201060PHO.html,"17,071",2:12,Phoenix Suns Arena
"Fri, Jan 7, 2022",7:00p,San Antonio Spurs,100,Philadelphia 76ers,119,https://www.basketball-reference.com/boxscores/202201070PHI.html,"20,265",2:10,Wells Fargo Center
"Fri, Jan 7, 2022",7:30p,Milwaukee Bucks,121,Brooklyn Nets,109,https://www.basketball-reference.com/boxscores/202201070BRK.html,"17,732",2:11,Barclays Center
"Fri, Jan 7, 2022",7:30p,Utah Jazz,108,Toronto Raptors,122,https://www.basketball-reference.com/boxscores/202201070TOR.html,0,2:06,Scotiabank Arena
"Fri, Jan 7, 2022",8:00p,Washington Wizards,122,Chicago Bulls,130,https://www.basketball-reference.com/boxscores/202201070CHI.html,"21,700",2:10,United Center
"Fri, Jan 7, 2022",8:00p,Dallas Mavericks,130,Houston Rockets,106,https://www.basketball-reference.com/boxscores/202201070HOU.html,"15,238",2:18,Toyota Center
"Fri, Jan 7, 2022",8:00p,Minnesota Timberwolves,135,Oklahoma City Thunder,105,https://www.basketball-reference.com/boxscores/202201070OKC.html,"14,874",2:14,Paycom Center
"Fri, Jan 7, 2022",9:00p,Sacramento Kings,111,Denver Nuggets,121,https://www.basketball-reference.com/boxscores/202201070DEN.html,"15,966",2:11,Ball Arena
"Fri, Jan 7, 2022",10:00p,Atlanta Hawks,118,Los Angeles Lakers,134,https://www.basketball-reference.com/boxscores/202201070LAL.html,"18,997",2:20,Crypto.com Arena
"Fri, Jan 7, 2022",10:00p,Cleveland Cavaliers,114,Portland Trail Blazers,101,https://www.basketball-reference.com/boxscores/202201070POR.html,"16,708",2:08,Moda Center
"Sat, Jan 8, 2022",3:30p,Memphis Grizzlies,123,Los Angeles Clippers,108,https://www.basketball-reference.com/boxscores/202201080LAC.html,"17,936",2:16,Crypto.com Arena
"Sat, Jan 8, 2022",7:00p,Milwaukee Bucks,106,Charlotte Hornets,114,https://www.basketball-reference.com/boxscores/202201080CHO.html,"19,139",2:23,Spectrum Center
"Sat, Jan 8, 2022",7:00p,Orlando Magic,92,Detroit Pistons,97,https://www.basketball-reference.com/boxscores/202201080DET.html,"18,644",2:17,Little Caesars Arena
"Sat, Jan 8, 2022",7:00p,Utah Jazz,113,Indiana Pacers,125,https://www.basketball-reference.com/boxscores/202201080IND.html,"13,160",2:12,Gainbridge Fieldhouse
"Sat, Jan 8, 2022",7:30p,New York Knicks,75,Boston Celtics,99,https://www.basketball-reference.com/boxscores/202201080BOS.html,"19,156",2:01,TD Garden
"Sat, Jan 8, 2022",9:00p,Miami Heat,123,Phoenix Suns,100,https://www.basketball-reference.com/boxscores/202201080PHO.html,"17,071",2:11,Phoenix Suns Arena
"Sun, Jan 9, 2022",12:00p,San Antonio Spurs,119,Brooklyn Nets,121,https://www.basketball-reference.com/boxscores/202201090BRK.html,"15,606",2:24,Barclays Center
"Sun, Jan 9, 2022",3:30p,Atlanta Hawks,93,Los Angeles Clippers,106,https://www.basketball-reference.com/boxscores/202201090LAC.html,"14,836",1:59,Crypto.com Arena
"Sun, Jan 9, 2022",6:00p,Washington Wizards,102,Orlando Magic,100,https://www.basketball-reference.com/boxscores/202201090ORL.html,"13,223",2:17,Amway Center
"Sun, Jan 9, 2022",6:00p,New Orleans Pelicans,101,Toronto Raptors,105,https://www.basketball-reference.com/boxscores/202201090TOR.html,,2:12,Scotiabank Arena
"Sun, Jan 9, 2022",7:00p,Minnesota Timberwolves,141,Houston Rockets,123,https://www.basketball-reference.com/boxscores/202201090HOU.html,"15,277",2:12,Toyota Center
"Sun, Jan 9, 2022",7:00p,Denver Nuggets,99,Oklahoma City Thunder,95,https://www.basketball-reference.com/boxscores/202201090OKC.html,"14,772",2:02,Paycom Center
"Sun, Jan 9, 2022",7:30p,Chicago Bulls,99,Dallas Mavericks,113,https://www.basketball-reference.com/boxscores/202201090DAL.html,"20,041",1:54,American Airlines Center
"Sun, Jan 9, 2022",8:30p,Cleveland Cavaliers,82,Golden State Warriors,96,https://www.basketball-reference.com/boxscores/202201090GSW.html,"18,064",1:59,Chase Center
"Sun, Jan 9, 2022",9:00p,Sacramento Kings,88,Portland Trail Blazers,103,https://www.basketball-reference.com/boxscores/202201090POR.html,"16,408",2:07,Moda Center
"Sun, Jan 9, 2022",9:30p,Memphis Grizzlies,127,Los Angeles Lakers,119,https://www.basketball-reference.com/boxscores/202201090LAL.html,"18,288",2:12,Crypto.com Arena
"Mon, Jan 10, 2022",7:00p,Milwaukee Bucks,99,Charlotte Hornets,103,https://www.basketball-reference.com/boxscores/202201100CHO.html,"14,253",2:16,Spectrum Center
"Mon, Jan 10, 2022",7:00p,Utah Jazz,116,Detroit Pistons,126,https://www.basketball-reference.com/boxscores/202201100DET.html,"17,834",2:07,Little Caesars Arena
"Mon, Jan 10, 2022",7:30p,Indiana Pacers,98,Boston Celtics,101,https://www.basketball-reference.com/boxscores/202201100BOS.html,"19,156",2:40,TD Garden
"Mon, Jan 10, 2022",7:30p,San Antonio Spurs,96,New York Knicks,111,https://www.basketball-reference.com/boxscores/202201100NYK.html,"16,569",2:02,Madison Square Garden (IV)
"Mon, Jan 10, 2022",8:00p,Philadelphia 76ers,111,Houston Rockets,91,https://www.basketball-reference.com/boxscores/202201100HOU.html,"13,593",2:07,Toyota Center
"Mon, Jan 10, 2022",10:00p,Brooklyn Nets,108,Portland Trail Blazers,114,https://www.basketball-reference.com/boxscores/202201100POR.html,"16,379",2:14,Moda Center
"Mon, Jan 10, 2022",10:00p,Cleveland Cavaliers,109,Sacramento Kings,108,https://www.basketball-reference.com/boxscores/202201100SAC.html,"12,110",2:08,Golden 1 Center
"Tue, Jan 11, 2022",7:00p,Oklahoma City Thunder,118,Washington Wizards,122,https://www.basketball-reference.com/boxscores/202201110WAS.html,"13,985",2:12,Capital One Arena
"Tue, Jan 11, 2022",7:30p,Phoenix Suns,99,Toronto Raptors,95,https://www.basketball-reference.com/boxscores/202201110TOR.html,0,2:14,Scotiabank Arena
"Tue, Jan 11, 2022",8:00p,Detroit Pistons,87,Chicago Bulls,133,https://www.basketball-reference.com/boxscores/202201110CHI.html,"19,886",2:10,United Center
"Tue, Jan 11, 2022",8:00p,Golden State Warriors,108,Memphis Grizzlies,116,https://www.basketball-reference.com/boxscores/202201110MEM.html,"17,794",2:12,FedEx Forum
"Tue, Jan 11, 2022",8:00p,Minnesota Timberwolves,125,New Orleans Pelicans,128,https://www.basketball-reference.com/boxscores/202201110NOP.html,"15,155",2:30,Smoothie King Center
"Tue, Jan 11, 2022",10:30p,Denver Nuggets,85,Los Angeles Clippers,87,https://www.basketball-reference.com/boxscores/202201110LAC.html,"15,077",2:12,Crypto.com Arena
"Wed, Jan 12, 2022",7:00p,Boston Celtics,119,Indiana Pacers,100,https://www.basketball-reference.com/boxscores/202201120IND.html,"13,560",2:10,Gainbridge Fieldhouse
"Wed, Jan 12, 2022",7:00p,Charlotte Hornets,109,Philadelphia 76ers,98,https://www.basketball-reference.com/boxscores/202201120PHI.html,"20,317",2:11,Wells Fargo Center
"Wed, Jan 12, 2022",7:00p,Orlando Magic,106,Washington Wizards,112,https://www.basketball-reference.com/boxscores/202201120WAS.html,"13,138",2:05,Capital One Arena
"Wed, Jan 12, 2022",7:30p,Miami Heat,115,Atlanta Hawks,91,https://www.basketball-reference.com/boxscores/202201120ATL.html,"15,355",2:07,State Farm Arena
"Wed, Jan 12, 2022",7:30p,Dallas Mavericks,85,New York Knicks,108,https://www.basketball-reference.com/boxscores/202201120NYK.html,"18,215",2:08,Madison Square Garden (IV)
"Wed, Jan 12, 2022",8:30p,Houston Rockets,128,San Antonio Spurs,124,https://www.basketball-reference.com/boxscores/202201120SAS.html,"11,314",2:20,AT&T Center
"Wed, Jan 12, 2022",9:00p,Cleveland Cavaliers,111,Utah Jazz,91,https://www.basketball-reference.com/boxscores/202201120UTA.html,"18,306",2:03,Vivint Smart Home Arena
"Wed, Jan 12, 2022",10:00p,Brooklyn Nets,138,Chicago Bulls,112,https://www.basketball-reference.com/boxscores/202201120CHI.html,"21,698",2:16,United Center
"Wed, Jan 12, 2022",10:00p,Los Angeles Lakers,116,Sacramento Kings,125,https://www.basketball-reference.com/boxscores/202201120SAC.html,"12,199",2:13,Golden 1 Center
"Thu, Jan 13, 2022",7:30p,Golden State Warriors,99,Milwaukee Bucks,118,https://www.basketball-reference.com/boxscores/202201130MIL.html,"17,848",2:13,Fiserv Forum
"Thu, Jan 13, 2022",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,116,https://www.basketball-reference.com/boxscores/202201130MEM.html,"15,881",2:24,FedEx Forum
"Thu, Jan 13, 2022",8:00p,Los Angeles Clippers,89,New Orleans Pelicans,113,https://www.basketball-reference.com/boxscores/202201130NOP.html,"15,406",2:04,Smoothie King Center
"Thu, Jan 13, 2022",8:30p,Oklahoma City Thunder,130,Brooklyn Nets,109,https://www.basketball-reference.com/boxscores/202201130BRK.html,"16,964",2:09,Barclays Center
"Thu, Jan 13, 2022",10:00p,Portland Trail Blazers,108,Denver Nuggets,140,https://www.basketball-reference.com/boxscores/202201130DEN.html,"14,972",2:17,Ball Arena
